date,CO01C015 Index,CO03C001 Index,CO03C005 Index,CO03C008 Index,CO24C069 Index,NACI0004 Index,NACI00AD Index,NACI00B4 Index,NACI0137 Index,NACI019C Index
2024-09-10,67.29,109.1,87.5,100.16,109.89,87.5,104.0,103.6,99.45,109.15
2024-09-11,67.29,106.33,87.5,100.16,109.89,87.25,104.0,103.6,99.4,108.7
2024-09-12,67.29,104.75,87.5,100.16,109.89,86.5,104.2,103.8,99.35,108.05
2024-09-13,,104.88,84.05,95.98,105.5,86.5,104.55,104.15,99.6,107.75
2024-09-16,64.83,100.53,84.05,95.98,105.5,87.25,104.6,104.2,99.65,108.6
2024-09-17,64.83,103.69,84.05,95.98,105.5,87.75,104.25,103.85,99.85,109.2
2024-09-18,64.83,104.0,84.05,95.98,105.5,87.75,104.25,103.85,99.85,108.85
2024-09-19,64.83,101.94,84.05,95.98,105.5,86.95,104.55,104.15,99.85,107.9
2024-09-20,63.77,103.5,82.9,93.41,106.0,86.95,105.05,104.65,100.15,107.9
2024-09-23,63.77,105.0,82.9,93.41,106.0,87.5,105.75,105.35,100.2,108.5
2024-09-24,63.77,104.88,82.9,93.41,106.0,87.0,105.75,105.35,100.15,108.0
2024-09-25,63.77,107.35,82.9,93.41,106.0,86.75,105.5,105.1,100.6,107.45
2024-09-26,63.77,108.2,82.9,93.41,106.0,87.0,105.1,104.7,100.7,107.35
2024-09-27,67.21,107.69,84.11,102.18,107.95,87.0,104.65,104.25,100.5,107.3
2024-09-30,67.21,111.08,84.11,102.18,107.95,87.25,104.3,103.9,100.2,107.55
2024-10-01,67.21,109.4,84.11,102.18,107.95,87.75,104.3,103.9,100.1,108.2
2024-10-02,67.21,107.5,84.11,102.18,107.95,88.05,104.75,104.35,100.05,108.3
2024-10-03,67.21,107.9,84.11,102.18,107.95,88.5,104.9,104.5,100.55,108.8
2024-10-04,69.74,112.75,89.46,104.6,112.06,88.5,105.6,105.2,100.4,108.8
2024-10-07,69.74,113.75,89.46,104.6,112.06,88.75,106.5,106.1,101.0,109.25
2024-10-08,69.74,112.05,89.46,104.6,112.06,89.0,107.9,107.5,101.15,109.5
2024-10-09,69.74,110.6,89.46,104.6,112.06,89.0,108.45,108.05,101.65,109.5
2024-10-10,69.74,110.13,89.46,104.6,112.06,89.5,108.55,108.15,101.45,109.85
2024-10-11,70.51,111.45,90.86,106.36,111.89,89.5,109.25,108.85,101.5,109.95
2024-10-14,70.51,111.33,90.86,106.36,111.89,89.75,109.3,108.9,101.4,110.3
2024-10-15,70.51,110.25,90.86,106.36,111.89,89.75,109.05,108.65,101.0,110.25
2024-10-16,70.51,110.85,90.86,106.36,111.89,90.0,108.6,108.2,100.75,110.5
2024-10-17,70.51,110.25,90.86,106.36,111.89,89.5,107.8,107.4,100.6,109.65
2024-10-18,69.56,109.2,90.1,103.94,111.82,89.25,107.85,107.45,100.55,109.4
2024-10-21,69.56,110.0,90.1,103.94,111.82,89.25,107.7,107.3,100.05,109.2
2024-10-22,69.56,109.9,90.1,103.94,111.82,89.5,107.35,106.95,100.05,109.5
2024-10-23,69.56,109.5,90.1,103.94,111.82,89.5,107.4,107.0,100.3,109.5
2024-10-24,69.56,110.1,90.1,103.94,111.82,89.0,107.15,106.75,100.5,109.1
2024-10-25,69.83,109.17,90.25,102.62,112.65,89.0,107.05,106.65,100.65,109.2
2024-10-28,69.83,109.7,90.25,102.62,112.65,88.7,107.15,106.75,100.7,108.9
2024-10-29,69.83,111.21,90.25,102.62,112.65,88.7,107.6,107.2,100.2,108.7
2024-10-30,69.83,110.55,90.25,102.62,112.65,88.2,104.4,104.0,100.4,108.15
2024-10-31,69.83,109.6,90.25,102.62,112.65,87.5,,,,107.6
2024-11-01,70.12,110.17,90.29,105.29,111.71,87.7,102.45,102.05,100.75,107.8
2024-11-04,70.12,110.21,90.29,105.29,111.71,88.05,102.7,102.3,100.6,108.25
2024-11-05,70.12,109.9,90.29,105.29,111.71,88.25,103.0,102.6,100.6,108.45
2024-11-06,70.12,109.75,90.29,105.29,111.71,88.25,103.15,102.75,99.9,108.1
2024-11-07,70.12,111.4,90.29,105.29,111.71,88.4,103.2,102.8,99.65,108.0
2024-11-08,70.0,110.0,89.94,104.8,110.73,88.5,103.25,102.85,99.65,108.0
2024-11-11,70.0,111.5,89.94,104.8,110.73,88.5,102.75,102.35,99.45,108.0
2024-11-12,70.0,111.7,89.94,104.8,110.73,88.7,102.7,102.3,99.85,108.25
2024-11-13,70.0,111.6,89.94,104.8,110.73,88.7,102.75,102.35,99.85,108.25
2024-11-14,70.0,111.5,89.94,104.8,110.73,88.4,102.8,102.4,99.85,107.2
2024-11-15,71.4,112.96,92.14,105.95,115.22,88.0,102.3,101.9,100.2,106.85
2024-11-18,71.4,113.23,92.14,105.95,115.22,86.95,101.8,101.4,100.2,105.75
2024-11-19,71.4,112.28,92.14,105.95,115.22,87.5,100.75,99.95,100.4,106.2
2024-11-20,71.4,112.18,92.14,105.95,115.22,87.7,101.1,100.35,100.35,106.4
2024-11-21,71.4,112.22,92.14,105.95,115.22,88.5,101.45,100.65,100.5,107.2
2024-11-22,71.78,112.17,92.45,109.26,117.29,88.5,102.15,101.4,100.45,107.35
2024-11-25,71.78,111.8,92.45,109.26,117.29,88.35,102.0,101.25,100.35,107.1
2024-11-26,71.78,111.0,92.45,109.26,117.29,88.35,101.65,100.9,100.6,107.2
2024-11-27,71.78,111.0,92.45,109.26,117.29,88.2,101.65,100.9,100.1,106.9
2024-11-28,71.78,111.0,92.45,109.26,117.29,88.7,101.45,100.7,100.1,107.45
2024-11-29,70.37,110.0,90.55,104.87,113.38,88.85,101.95,101.2,100.7,107.6
2024-12-02,70.37,110.18,90.55,104.87,113.38,88.85,102.1,101.35,100.75,107.6
2024-12-03,70.37,109.52,90.55,104.87,113.38,88.5,102.0,101.25,100.45,107.2
2024-12-04,70.37,108.28,90.55,104.87,113.38,88.0,101.55,100.8,100.45,106.35
2024-12-05,70.37,109.6,90.55,104.87,113.38,87.75,101.0,100.25,100.35,106.35
2024-12-06,68.0,110.13,88.37,102.48,111.14,87.75,100.4,99.7,100.15,106.55
2024-12-09,68.0,108.71,88.37,102.48,111.14,87.5,100.6,99.85,99.8,106.1
2024-12-10,68.0,106.85,88.37,102.48,111.14,87.0,100.35,99.6,99.75,105.55
2024-12-11,68.0,108.03,88.37,102.48,111.14,86.9,99.85,99.1,99.7,105.45
2024-12-12,68.0,106.56,88.37,102.48,111.14,86.6,99.65,98.95,99.45,105.45
2024-12-13,67.99,,86.75,,,86.6,99.2,98.5,98.9,105.55
2024-12-16,67.99,104.83,86.75,100.91,105.0,86.6,99.3,98.6,98.75,105.55
2024-12-17,67.99,107.0,86.75,100.91,105.0,86.0,99.2,98.5,98.5,104.95
2024-12-18,67.99,103.25,86.75,100.91,105.0,86.0,98.55,97.85,98.15,104.8
2024-12-19,67.99,101.56,86.75,100.91,105.0,85.5,98.6,97.9,98.1,104.4
2024-12-20,64.56,102.3,83.47,98.2,105.0,85.0,97.65,96.95,98.1,103.9
2024-12-23,64.56,103.16,83.47,98.2,105.0,85.0,97.15,96.45,97.6,103.85
2024-12-24,64.56,104.67,83.47,98.2,105.0,84.75,97.2,96.5,97.7,103.6
2024-12-26,,,,,,,96.95,96.25,98.0,
2024-12-27,64.67,105.8,84.0,94.21,104.52,84.75,96.95,96.25,97.2,103.45
2024-12-30,64.67,103.38,84.0,94.21,104.52,84.5,96.95,96.3,96.9,103.2
2024-12-31,64.67,103.38,84.0,94.21,104.52,84.25,96.7,96.05,96.9,102.85
2025-01-02,64.67,102.0,84.0,94.21,104.52,83.5,96.45,95.8,96.55,102.05
2025-01-03,63.64,104.25,83.88,99.12,108.99,83.5,95.8,95.1,96.55,101.95
2025-01-06,63.64,102.33,83.88,99.12,108.99,83.25,95.75,95.05,96.3,101.55
2025-01-07,63.64,101.71,83.88,99.12,108.99,83.0,95.3,94.6,96.05,101.2
2025-01-08,63.64,100.39,83.88,99.12,108.99,83.0,95.0,94.3,95.9,101.25
2025-01-09,63.64,98.0,83.88,99.12,108.99,82.0,95.1,94.4,95.6,99.9
2025-01-10,62.37,96.06,81.42,94.4,98.34,82.0,94.0,93.3,95.35,99.9
2025-01-13,62.37,96.0,81.42,94.4,98.34,81.75,93.85,93.2,94.9,99.55
2025-01-14,62.37,96.63,81.42,94.4,98.34,81.75,94.9,94.25,94.5,99.6
2025-01-15,62.37,95.54,81.42,94.4,98.34,81.55,94.5,93.85,94.5,99.6
2025-01-16,62.37,94.92,81.42,94.4,98.34,80.8,94.55,93.9,94.5,98.75
2025-01-17,61.9,96.81,80.93,93.43,102.01,80.8,94.4,93.75,94.25,98.2
2025-01-20,61.9,99.8,80.93,93.43,102.01,80.5,94.2,93.55,93.8,97.25
2025-01-21,61.9,100.8,80.93,93.43,102.01,80.25,94.2,93.55,93.7,96.7
2025-01-22,61.9,98.88,80.93,93.43,102.01,80.5,93.6,92.95,93.1,96.95
2025-01-23,61.9,98.0,80.93,93.43,102.01,79.95,93.55,92.9,93.1,98.05
2025-01-24,63.03,98.0,82.39,95.92,105.45,80.2,93.35,92.7,92.6,96.4
2025-01-27,63.03,97.0,82.39,95.92,105.45,80.5,93.3,92.65,92.6,96.55
2025-01-28,63.03,97.08,82.39,95.92,105.45,80.5,93.25,92.6,92.35,96.6
2025-01-29,63.03,96.75,82.39,95.92,105.45,80.0,,,,96.1
2025-01-30,63.03,97.0,82.39,95.92,105.45,79.5,,,,95.55
2025-01-31,62.1,97.0,81.31,93.93,101.84,79.25,93.25,92.6,92.35,95.3
2025-02-03,62.1,101.3,81.31,93.93,101.84,79.0,93.75,93.1,91.95,94.3
2025-02-04,62.1,98.36,81.31,93.93,101.84,78.5,93.85,93.2,91.4,93.75
2025-02-05,62.1,99.5,81.31,93.93,101.84,78.5,94.15,93.5,92.3,93.6
2025-02-06,62.1,99.58,81.31,93.93,101.84,78.5,93.65,93.0,92.4,93.0
2025-02-07,61.82,98.25,80.61,93.48,100.0,79.0,93.85,93.2,92.15,93.65
2025-02-10,61.82,97.13,80.61,93.48,100.0,78.8,93.85,93.2,91.9,93.9
2025-02-11,61.82,96.21,80.61,93.48,100.0,78.8,93.95,93.3,92.05,93.9
2025-02-12,61.82,96.17,80.61,93.48,100.0,79.5,94.0,93.35,91.8,94.65
2025-02-13,61.82,96.0,80.61,93.48,100.0,79.5,94.1,93.45,91.75,95.6
2025-02-14,60.34,94.56,78.06,90.47,94.03,79.5,93.85,93.2,91.5,95.55
2025-02-17,60.34,92.78,78.06,90.47,94.03,79.25,93.3,92.65,91.85,95.55
2025-02-18,60.34,92.86,78.06,90.47,94.03,79.0,93.6,92.95,91.7,95.3
2025-02-19,60.34,93.71,78.06,90.47,94.03,79.25,93.7,93.05,92.0,95.5
2025-02-20,60.34,92.86,78.06,90.47,94.03,79.25,94.25,93.6,92.35,95.55
2025-02-21,59.88,92.43,76.88,88.4,93.0,79.25,93.55,92.9,92.25,95.55
2025-02-24,59.88,90.16,76.88,88.4,93.0,79.0,93.45,92.8,92.2,95.4
2025-02-25,59.88,89.64,76.88,88.4,93.0,78.75,93.0,92.35,91.95,94.95
2025-02-26,59.88,89.0,76.88,88.4,93.0,78.75,92.65,92.0,91.85,94.85
2025-02-27,59.88,89.19,76.88,88.4,93.0,78.5,92.1,91.45,91.15,94.55
2025-02-28,58.59,87.93,73.74,85.2,89.5,78.5,92.15,91.5,90.9,94.7
2025-03-03,58.59,88.56,73.74,85.2,89.5,78.25,92.15,91.5,90.75,94.5
2025-03-04,58.59,88.09,73.74,85.2,89.5,77.9,91.55,90.9,90.35,94.25
2025-03-05,58.59,87.9,73.74,85.2,89.5,77.9,90.8,90.15,90.1,94.2
2025-03-06,58.59,88.25,73.74,85.2,89.5,77.0,90.8,90.15,89.95,93.45
2025-03-07,59.13,88.6,74.65,86.32,92.36,76.5,89.6,88.95,90.35,92.75
2025-03-10,59.13,88.44,74.65,86.32,92.36,75.75,88.5,87.85,90.85,92.1
2025-03-11,59.13,88.86,74.65,86.32,92.36,75.0,88.25,87.6,89.85,91.3
2025-03-12,59.13,87.98,74.65,86.32,92.36,75.0,88.65,88.0,89.85,91.2
2025-03-13,59.13,87.61,74.65,86.32,92.36,74.75,89.0,88.35,89.35,91.6
2025-03-14,59.04,86.88,74.7,86.05,94.36,74.75,89.0,88.35,88.35,91.55
2025-03-17,59.04,86.08,74.7,86.05,94.36,74.5,89.2,88.55,87.85,91.2
2025-03-18,59.04,84.21,74.7,86.05,94.36,74.25,89.65,89.0,87.35,90.95
2025-03-19,59.04,84.58,74.7,86.05,94.36,74.25,89.6,88.95,87.0,90.95
2025-03-20,59.04,86.32,74.7,86.05,94.36,74.0,89.35,88.7,86.0,90.6
2025-03-21,59.38,87.75,73.43,84.12,93.22,74.0,89.15,88.5,85.6,91.15
2025-03-24,59.38,86.93,73.43,84.12,93.22,74.2,89.8,89.15,86.1,91.45
2025-03-25,59.38,86.28,73.43,84.12,93.22,74.2,89.55,88.9,85.95,91.5
2025-03-26,59.38,87.0,73.43,84.12,93.22,73.85,89.6,88.95,86.0,91.2
2025-03-27,59.38,87.38,73.43,84.12,93.22,73.55,89.5,88.85,85.9,91.2
2025-03-28,60.86,87.5,73.88,84.41,93.35,73.55,89.3,88.65,85.7,91.2
2025-03-31,60.86,88.61,73.88,84.41,93.35,73.3,,,,90.95
2025-04-01,60.86,89.04,73.88,84.41,93.35,73.0,89.9,89.25,86.25,90.6
2025-04-02,60.86,89.04,73.88,84.41,93.35,73.0,89.5,88.85,85.25,90.75
2025-04-03,60.86,89.02,73.88,84.41,93.35,73.3,89.15,88.5,84.9,91.1
2025-04-04,61.42,87.79,75.3,86.04,100.2,73.5,88.75,88.1,84.55,91.25
2025-04-07,61.42,87.59,75.3,86.04,100.2,73.75,87.5,86.85,83.5,91.5
2025-04-08,61.42,88.25,75.3,86.04,100.2,74.0,87.4,86.75,84.2,91.7
2025-04-09,61.42,87.63,75.3,86.04,100.2,74.25,87.6,86.95,84.35,91.95
2025-04-10,61.42,88.54,75.3,86.04,100.2,75.05,87.6,86.95,84.35,92.8
2025-04-11,61.01,88.28,74.76,85.3,98.17,75.05,87.45,86.8,84.15,92.65
2025-04-14,61.01,89.38,74.76,85.3,98.17,75.05,87.2,86.55,83.9,92.5
2025-04-15,61.01,89.06,74.76,85.3,98.17,75.25,87.35,86.7,84.05,92.9
2025-04-16,61.01,89.18,74.76,85.3,98.17,75.25,87.5,86.85,84.2,92.85
2025-04-17,61.98,89.16,76.2,85.88,99.28,75.5,87.5,86.85,84.2,93.05
2025-04-21,,,,,,,87.6,86.95,84.3,
2025-04-22,61.98,87.33,76.2,85.88,99.28,75.5,87.45,86.8,84.15,93.4
2025-04-23,61.98,86.31,76.2,85.88,99.28,75.25,87.5,86.85,84.15,93.45
2025-04-24,61.98,85.75,76.2,85.88,99.28,75.0,87.45,86.8,84.05,93.15
2025-04-25,60.43,85.83,73.64,83.56,90.66,75.0,87.1,86.45,83.75,93.05
2025-04-28,60.43,86.52,73.64,83.56,90.66,74.5,87.3,86.65,83.9,92.5
2025-04-29,60.43,89.54,73.64,83.56,90.66,74.25,87.45,86.8,84.05,92.3
2025-04-30,60.43,86.76,73.64,83.56,90.66,74.25,87.45,86.8,84.05,92.3
2025-05-01,60.43,87.98,73.64,83.56,90.66,74.0,,,,91.95
2025-05-02,61.98,87.44,75.45,84.63,88.5,74.0,87.15,86.5,83.8,91.95
2025-05-05,,,,,,,86.95,86.3,83.6,
2025-05-06,61.98,89.6,75.45,84.63,88.5,74.15,86.8,86.15,83.4,92.0
2025-05-07,61.98,90.22,75.45,84.63,88.5,74.3,86.45,85.8,83.05,92.2
2025-05-08,61.98,90.13,75.45,84.63,88.5,74.3,86.4,85.75,82.7,92.45
2025-05-09,61.89,89.4,75.69,84.91,92.95,74.1,86.2,85.55,82.5,92.25
2025-05-12,61.89,90.57,75.69,84.91,92.95,73.6,,,,91.7
2025-05-13,61.89,90.11,75.69,84.91,92.95,73.6,86.15,85.5,82.45,91.7
2025-05-14,61.89,88.71,75.69,84.91,92.95,73.3,86.25,85.6,82.55,91.9
2025-05-15,61.89,88.0,75.69,84.91,92.95,73.3,86.1,85.45,82.35,92.1
2025-05-16,60.35,88.89,73.55,84.5,90.6,73.3,85.7,85.05,82.05,92.25
2025-05-19,60.35,86.88,73.55,84.5,90.6,73.1,85.35,84.7,81.7,91.85
2025-05-20,60.35,89.24,73.55,84.5,90.6,72.8,84.9,84.25,81.35,91.65
2025-05-21,60.35,89.11,73.55,84.5,90.6,72.55,84.9,84.25,81.3,91.45
2025-05-22,60.35,89.81,73.55,84.5,90.6,72.2,84.25,83.6,80.7,91.15
2025-05-23,60.89,88.93,74.59,85.89,91.35,72.2,83.15,82.5,79.65,91.0
2025-05-26,,,,,,,83.15,82.5,79.75,
2025-05-27,60.89,88.84,74.59,85.89,91.35,72.0,83.15,82.5,79.75,90.7
2025-05-28,60.89,88.48,74.59,85.89,91.35,71.5,83.15,82.5,79.8,90.2
2025-05-29,60.89,88.19,74.59,85.89,91.35,71.5,83.1,82.45,79.75,88.8
2025-05-30,60.72,87.11,73.37,84.52,88.22,71.5,82.4,81.75,79.1,88.7
2025-06-02,60.72,87.62,73.37,84.52,88.22,71.25,82.15,81.5,78.85,88.5
2025-06-03,60.72,87.71,73.37,84.52,88.22,71.0,82.1,81.45,78.75,88.35
2025-06-04,60.72,87.63,73.37,84.52,88.22,70.75,82.2,81.55,78.85,87.45
2025-06-05,60.72,89.54,73.37,84.52,88.22,70.4,82.2,81.55,78.9,86.8
2025-06-06,57.92,88.97,73.98,85.32,93.15,70.15,81.9,81.25,78.5,86.85
2025-06-09,57.92,86.12,73.98,85.32,93.15,70.0,81.9,81.25,78.5,86.6
2025-06-10,57.92,89.56,73.98,85.32,93.15,69.5,82.2,81.55,78.8,85.95
2025-06-11,57.92,89.33,73.98,85.32,93.15,69.25,81.75,81.1,78.3,85.6
2025-06-12,57.92,91.21,73.98,85.32,93.15,68.75,81.7,81.05,78.35,85.15
2025-06-13,57.89,91.36,71.06,86.52,96.38,68.5,81.75,81.1,78.3,84.8
2025-06-16,57.89,92.44,71.06,86.52,96.38,68.25,82.0,81.35,78.45,84.65
2025-06-17,57.89,91.68,71.06,86.52,96.38,67.75,82.05,81.4,78.45,84.4
2025-06-18,57.89,91.29,71.06,86.52,96.38,67.25,82.65,82.0,79.05,84.0
2025-06-19,57.89,95.54,71.06,86.52,96.38,67.0,82.55,81.9,78.95,83.9
2025-06-20,54.88,95.65,68.2,87.56,98.0,66.7,82.95,82.3,79.4,83.8
2025-06-23,54.88,96.58,68.2,87.56,98.0,66.5,83.55,82.9,79.9,83.55
2025-06-24,54.88,92.56,68.2,87.56,98.0,66.25,83.6,82.95,79.95,83.35
2025-06-25,54.88,92.95,68.2,87.56,98.0,66.0,83.1,82.45,79.5,82.75
2025-06-26,54.88,94.11,68.2,87.56,98.0,66.0,82.65,82.0,79.0,82.85
2025-06-27,56.57,94.36,68.65,86.7,98.0,66.0,82.4,81.75,78.75,82.95
2025-06-30,56.57,96.78,68.65,86.7,98.0,65.8,82.35,81.7,78.75,82.65
2025-07-01,56.57,97.03,68.65,86.7,98.0,65.5,82.3,81.65,78.65,83.25
2025-07-02,56.57,97.04,68.65,86.7,98.0,65.5,81.9,81.25,78.3,82.85
2025-07-03,56.57,98.79,68.65,86.7,98.0,65.8,81.9,81.25,78.25,83.15
2025-07-04,55.14,92.86,69.19,88.89,101.0,66.0,82.25,81.6,78.6,83.35
2025-07-07,55.14,93.94,69.19,88.89,101.0,66.0,82.3,81.65,78.65,83.3
2025-07-08,55.14,95.0,69.19,88.89,101.0,66.2,82.75,82.1,79.05,83.55
2025-07-09,55.14,96.18,69.19,88.89,101.0,66.2,82.8,82.15,79.1,84.05
2025-07-10,55.14,95.83,69.19,88.89,101.0,66.5,83.45,82.8,79.7,84.5
2025-07-11,54.92,94.5,68.46,88.88,100.08,66.5,83.9,83.25,80.15,84.85
2025-07-14,54.92,96.77,68.46,88.88,100.08,66.25,84.0,83.35,80.2,84.6
2025-07-15,54.92,93.86,68.46,88.88,100.08,66.75,84.25,83.6,80.45,85.25
2025-07-16,54.92,92.83,68.46,88.88,100.08,67.0,84.45,83.8,80.7,85.6
2025-07-17,54.92,93.0,68.46,88.88,100.08,67.55,85.35,84.7,81.55,86.2
2025-07-18,54.37,90.94,68.61,86.75,95.85,67.55,85.9,85.25,82.1,86.85
2025-07-21,54.37,90.47,68.61,86.41,95.85,67.8,85.9,85.25,82.1,87.25
2025-07-22,54.37,90.83,68.61,86.41,95.85,68.0,85.2,84.55,81.45,87.45
2025-07-23,54.37,91.37,68.61,86.41,95.85,68.2,85.15,84.5,81.35,86.85
2025-07-24,54.37,91.2,68.61,86.41,95.85,68.2,85.15,84.5,81.3,86.9
2025-07-25,55.3,91.55,69.16,87.39,93.0,68.0,85.3,84.65,81.5,86.8
2025-07-28,55.3,90.69,69.16,87.39,93.0,67.75,85.25,84.6,81.5,86.4
2025-07-29,55.3,90.81,69.16,87.39,93.0,67.75,85.2,84.55,81.45,86.45
2025-07-30,55.3,90.45,69.16,87.39,93.0,67.75,84.95,84.3,81.15,86.5
2025-07-31,55.3,90.5,69.16,87.39,93.0,69.0,85.1,84.45,81.3,87.9
2025-08-01,56.25,91.22,69.99,87.6,96.0,69.0,85.1,84.45,81.3,87.9
2025-08-04,56.25,91.43,69.99,87.6,96.0,69.0,85.1,84.45,81.35,87.8
2025-08-05,56.25,91.58,69.99,87.6,96.0,70.05,85.2,84.55,81.45,88.9
2025-08-06,56.25,91.47,69.99,87.6,96.0,70.05,85.35,84.7,81.6,88.8
2025-08-07,56.25,91.49,69.99,87.6,96.0,70.25,85.85,85.2,82.05,89.0
2025-08-08,57.74,90.44,72.23,89.01,94.25,70.25,86.05,85.4,82.35,88.95
2025-08-11,57.74,89.75,72.23,89.01,94.25,70.0,86.0,85.35,82.3,88.7
2025-08-12,57.74,90.14,72.23,89.01,94.25,69.8,86.65,86.0,82.95,88.3
2025-08-13,57.74,89.09,72.23,89.01,94.25,69.8,87.2,86.55,83.5,88.4
2025-08-14,57.74,89.33,72.23,89.01,94.25,70.05,87.7,87.05,84.0,88.95
2025-08-15,56.59,87.11,71.46,86.7,90.0,70.05,88.2,87.55,84.55,88.95
2025-08-18,56.59,88.8,71.46,86.7,90.0,70.3,88.7,88.05,85.05,89.3
2025-08-19,56.59,88.58,71.46,86.7,90.0,70.3,89.2,88.55,85.55,89.3
2025-08-20,56.59,89.75,71.46,86.7,90.0,70.3,89.15,88.5,85.6,89.05
2025-08-21,56.59,88.94,71.46,86.7,90.0,70.05,89.15,88.5,85.55,88.75
2025-08-22,56.67,87.17,72.42,86.65,93.5,70.05,89.75,89.1,86.15,88.75
2025-08-25,,,,,,,89.8,89.15,86.2,
2025-08-26,56.67,87.39,72.42,86.65,93.5,69.85,90.2,89.55,86.6,88.55
2025-08-27,56.67,86.47,72.42,86.65,93.5,72.0,90.25,89.6,86.6,90.65
2025-08-28,56.67,85.34,72.42,86.65,93.5,71.95,90.1,89.45,86.45,90.75
2025-08-29,55.85,84.94,71.08,83.64,89.0,72.05,89.95,89.3,86.4,90.9
2025-09-01,55.85,85.7,71.08,83.64,89.0,71.95,90.0,89.35,86.4,90.65
2025-09-02,55.85,85.19,71.08,83.64,89.0,71.95,90.15,89.5,86.55,90.75
2025-09-03,55.85,85.68,71.08,83.64,89.0,71.75,89.65,89.0,86.1,90.55
2025-09-04,55.85,85.5,71.08,83.64,89.0,71.55,88.95,88.3,85.45,90.4
2025-09-05,56.35,84.93,70.96,83.99,90.9,71.55,88.35,87.7,84.85,89.9
2025-09-08,56.35,84.54,70.96,83.99,90.9,71.3,87.85,87.2,84.3,89.8
2025-09-09,56.35,84.11,70.96,83.99,90.9,71.0,87.8,87.15,84.2,89.35
2025-09-10,56.35,83.5,70.96,83.99,90.9,71.0,87.85,87.2,84.25,89.4
2025-09-11,56.35,83.42,70.96,83.99,90.9,70.75,87.8,87.15,84.2,89.15
2025-09-12,53.94,83.31,69.96,81.14,87.5,70.75,87.45,86.8,83.9,89.4
2025-09-15,53.94,82.84,69.96,81.14,87.5,70.5,87.5,86.85,83.9,89.2
2025-09-16,53.94,82.73,69.96,81.14,87.5,70.25,87.9,87.25,84.3,89.0
2025-09-17,53.94,82.9,69.96,81.14,87.5,69.95,87.65,87.0,84.0,89.2
2025-09-18,53.94,82.75,69.96,81.14,87.5,69.5,87.35,86.7,84.0,88.8
2025-09-19,54.47,83.19,69.05,80.98,89.33,69.05,87.45,86.8,84.1,88.45
2025-09-22,54.47,82.61,69.05,80.98,89.33,69.05,87.7,87.05,84.35,88.35
2025-09-23,54.47,82.41,69.05,80.98,89.33,68.7,87.8,87.15,84.45,87.8
2025-09-24,54.47,81.94,69.05,80.98,89.33,68.4,88.3,87.65,84.9,87.75
2025-09-25,54.47,82.1,69.05,80.98,89.33,68.75,88.6,87.95,85.2,88.1
2025-09-26,54.76,82.06,68.92,80.67,87.13,68.75,89.2,88.55,85.75,88.25
2025-09-29,54.76,82.59,68.92,80.67,87.13,69.05,89.45,88.8,86.0,88.7
2025-09-30,54.76,82.6,68.92,80.67,87.13,69.05,89.6,88.95,86.25,88.7
2025-10-01,54.76,82.6,68.92,80.67,87.13,68.8,89.55,88.9,86.2,88.5
2025-10-02,54.76,83.84,68.92,80.67,87.13,69.05,89.5,88.85,86.15,88.7
2025-10-03,54.81,82.83,70.08,81.58,89.2,69.05,89.3,88.65,85.95,88.25
2025-10-06,54.81,81.77,70.08,81.58,89.2,68.85,89.3,88.65,85.95,88.2
2025-10-07,54.81,81.18,70.08,81.58,89.2,68.85,89.45,88.8,86.1,88.25
2025-10-08,54.81,80.41,70.08,81.58,89.2,69.0,89.25,88.6,85.9,88.7
2025-10-09,54.81,80.28,70.08,81.58,89.2,68.75,89.2,88.55,85.85,88.35
2025-10-10,53.62,79.53,68.12,78.81,86.83,68.5,88.95,88.3,85.6,88.3
2025-10-13,53.62,78.89,68.12,78.81,86.83,68.25,89.4,88.75,85.85,87.95
2025-10-14,53.62,78.73,68.12,78.81,86.83,68.25,90.6,89.95,87.0,88.05
2025-10-15,53.62,79.76,68.12,78.81,86.83,68.0,90.85,90.2,87.25,87.75
2025-10-16,53.62,80.57,68.12,78.81,86.83,68.0,91.7,91.05,88.1,87.6
2025-10-17,54.86,81.54,70.14,80.25,85.81,68.2,91.85,91.2,88.3,87.8
2025-10-20,54.86,82.0,70.14,80.25,85.81,68.2,,,,87.8
2025-10-21,54.86,81.8,70.14,80.25,85.81,68.4,92.65,92.0,89.1,87.9
2025-10-22,54.86,81.72,70.14,80.25,85.81,68.5,93.7,93.05,90.05,87.8
2025-10-23,54.86,82.67,70.14,80.25,85.81,69.0,93.45,92.8,89.55,88.15
2025-10-24,55.09,82.5,69.71,80.46,90.25,69.0,94.05,93.4,90.15,88.25
2025-10-27,55.09,82.56,69.71,80.46,90.25,69.0,94.55,93.9,90.65,88.15
2025-10-28,55.09,83.67,69.71,80.46,90.25,68.85,94.25,93.6,90.35,88.1
2025-10-29,55.09,82.94,69.71,80.46,90.25,68.85,94.4,93.75,90.5,88.0
2025-10-30,55.09,82.96,69.71,80.46,90.25,69.1,94.6,93.95,90.7,88.5
2025-10-31,56.4,83.39,71.79,82.14,92.31,69.1,95.35,94.7,91.4,88.25
2025-11-03,56.4,83.89,71.79,82.14,92.31,69.25,95.3,94.65,91.35,88.8
2025-11-04,56.4,84.09,71.79,82.14,92.31,69.25,95.55,94.9,91.6,88.7
2025-11-05,56.4,83.81,71.79,82.14,92.31,69.5,97.05,96.4,93.15,88.95
