date,DIEN10CF Index,EUCRBRDT Index,GDD01646 Index,GGC01005 Index,GGC01651 Index,GGD01642 Index,GIOS0004 Index,GIOS0092 Index,GIOS0094 Index,GIOS0097 Index,GIOS0098 Index,GIOS0266 Index,GIOS0299 Index,GIOS0686 Index,GIOS0878 Index,GIOS0880 Index,GIOS0973 Index,GIOS0977 Index,HEATAAAB Index,JET1NECC Index,JETFLAPL Index,JETIGCPR Index,JETKSPOT Index,LACRMAUS Index,MOGFM92S Index,MOGLCB85 Index,N6SH180S Index,N6SH380S Index,NAPHJPNC Index,RBOBG87P Index,USCRSRIN Index,USCRWTIC Index,USCRWTIM Index
2025-04-25,641.0,67.485,2.1823,2.0247,2.0472,2.0789,676.75,559.25,632.75,67.2,67.77,407.0,61.98,477.25,588.0,560.0,67.82,68.565,628.0,692.5,2.1723,2.0223,81.434,58.31,76.58,2.3822,441.121,425.863,582.0,2.0697,65.17,63.95,64.56
2025-04-28,635.0,65.85,2.1855,2.0038,2.0638,2.0733,677.75,551.5,627.75,66.85,66.85,398.75,61.85,472.25,582.0,564.0,66.455,67.32,622.5,686.75,2.1586,2.0086,81.071,56.99,76.3,2.4238,438.369,423.456,577.5,2.0463,62.98,62.05,62.95
2025-04-29,627.5,64.345,2.1079,1.9595,2.092,2.0412,662.5,550.25,620.25,65.3,65.3,394.25,60.36,469.25,561.0,536.0,65.315,66.3,614.75,678.5,2.0767,1.9542,80.343,55.33,75.023,2.307,430.883,416.705,572.75,2.0095,60.96,60.42,61.22
2025-04-30,617.0,63.2,2.0468,1.9302,2.0527,1.9827,645.5,546.0,610.5,62.54,62.54,387.0,58.06,465.25,556.25,536.25,63.615,65.135,600.75,662.75,2.0168,1.8843,77.812,53.44,72.89,2.2677,423.494,410.086,564.0,1.9727,58.66,58.21,58.96
2025-05-01,602.25,61.52,2.0645,1.9592,1.9692,1.9792,642.75,536.5,594.75,,,390.75,,457.75,,,62.17,63.725,604.5,646.0,1.972,1.8795,,53.77,,2.3292,,,,2.0067,60.0,59.24,59.94
2025-05-02,597.5,61.405,2.0532,1.9424,2.0099,1.9499,641.0,539.75,592.75,62.04,62.1,375.25,57.55,455.25,554.0,534.0,61.975,63.635,595.75,637.0,1.9532,1.8482,77.039,52.86,73.698,2.2999,408.588,398.235,558.25,1.9874,59.45,58.29,58.99
2025-05-05,,,2.027,1.9703,1.9628,1.9503,,,,59.55,59.62,,55.05,,565.0,541.0,,,,,1.9345,1.827,75.317,51.77,71.656,2.3028,394.958,387.03,546.75,1.9878,58.14,57.13,57.87
2025-05-06,606.25,62.705,2.0438,2.0095,2.002,1.9895,658.0,542.75,604.0,61.69,61.77,384.0,57.19,451.5,567.25,543.25,63.115,64.975,607.5,644.25,2.0238,1.8713,76.644,53.66,73.532,2.4495,405.472,395.722,554.75,2.017,60.01,59.09,59.76
2025-05-07,589.5,61.07,1.9991,1.9653,1.9628,1.9528,655.25,532.25,593.75,63.64,63.76,376.5,59.15,435.25,581.75,554.75,61.25,63.395,594.25,628.0,1.9916,1.8566,77.0,52.64,74.711,2.5278,414.185,403.989,562.125,1.9778,59.17,58.07,58.76
2025-05-08,598.25,62.3,2.0725,2.0304,2.0054,2.0179,659.25,549.5,603.25,62.15,62.28,384.25,57.65,440.0,574.0,547.0,62.345,64.235,605.75,639.75,2.055,1.9125,75.491,54.37,73.366,2.5854,411.337,403.18,554.625,2.0304,60.71,59.91,60.56
2025-05-09,603.25,63.415,2.0964,2.0484,1.9834,2.0334,668.25,551.5,608.0,63.89,63.89,390.25,59.39,445.5,571.0,542.0,63.455,65.36,613.25,650.5,2.0814,1.9389,77.771,55.5,75.121,2.6084,419.927,411.66,567.875,2.0609,61.94,61.02,61.67
2025-05-12,621.25,64.95,2.1336,2.0606,1.9581,2.0606,689.0,560.25,624.5,,,407.25,,475.75,,,64.96,67.03,625.0,665.0,2.0411,1.9636,,56.51,,2.6331,,,,2.0681,62.87,61.95,62.6
2025-05-13,634.25,66.145,2.1988,2.0835,1.991,2.0885,679.0,566.5,635.75,65.25,65.43,406.5,60.75,479.25,556.75,531.75,66.49,68.105,636.75,680.25,2.1013,2.0038,79.333,58.18,76.1,2.606,435.101,428.305,575.125,2.0885,64.23,63.67,64.27
2025-05-14,638.25,65.915,2.2261,2.06,2.01,2.08,685.0,567.25,642.25,66.0,66.35,405.5,61.5,472.75,563.0,538.0,66.115,67.965,641.75,686.75,2.1161,2.0386,80.919,57.68,77.167,2.6,441.812,433.154,590.5,2.09,63.97,63.15,63.75
2025-05-15,633.0,64.015,2.181,2.0594,1.9744,2.0494,668.5,551.5,636.75,63.71,63.75,403.5,59.2,469.75,564.0,539.0,64.185,66.055,618.0,679.0,2.076,2.006,79.41,56.11,74.715,2.3844,433.495,425.291,570.5,2.0482,62.31,61.62,62.22
2025-05-16,629.75,65.075,2.1606,2.0593,2.0218,2.0643,677.75,556.5,631.75,63.79,63.84,408.75,59.28,469.75,567.5,543.5,65.165,67.05,618.5,674.75,2.0506,1.9856,79.052,56.98,75.183,2.4343,436.162,429.41,565.25,2.0568,62.82,62.49,63.09
2025-05-19,628.0,66.035,2.1452,2.0738,2.0238,2.0813,670.0,553.25,628.5,64.26,64.35,410.25,59.77,464.0,566.0,541.0,66.26,67.65,616.5,674.25,2.0377,1.9627,79.006,57.15,75.02,2.4313,436.845,430.456,569.125,2.0513,63.22,62.69,63.28
2025-05-20,621.5,65.55,2.1339,2.0561,2.1021,2.1121,676.0,547.75,621.0,65.03,65.03,409.25,60.54,457.25,567.0,542.0,65.81,67.205,610.5,665.0,1.9889,1.9441,79.024,57.02,74.916,2.4446,439.417,434.138,569.625,2.0548,62.7,62.56,63.17
2025-05-21,621.25,65.42,2.1291,2.0951,2.0923,2.0873,685.25,547.75,621.0,66.05,66.05,411.5,61.55,455.75,568.5,543.5,65.475,67.225,611.25,666.5,1.9991,1.9544,79.274,56.64,75.74,2.4698,447.974,441.342,576.625,2.0626,61.8,62.33,62.78
2025-05-22,620.5,64.68,2.1025,2.0624,2.0412,2.0687,673.75,539.25,616.0,63.72,63.72,407.75,59.2,450.25,557.25,532.25,64.84,66.325,608.25,663.0,2.0525,1.9451,77.723,56.17,75.465,2.5312,434.518,428.126,563.375,2.0474,61.25,61.84,62.44
2025-05-23,626.0,65.53,2.0898,2.0655,2.0592,2.0342,675.0,540.25,620.75,63.2,63.26,413.5,58.68,453.75,540.75,514.75,65.605,67.215,611.25,667.0,2.0125,1.945,77.403,56.55,75.257,2.3605,434.33,429.031,560.375,2.038,61.82,62.18,62.83
2025-05-26,,,,,,,,,,63.75,63.75,,59.23,,548.0,521.0,,,,,,,78.327,,75.842,,430.76,427.718,566.0,,,,
2025-05-27,624.25,64.255,2.0544,2.003,1.978,1.999,671.25,532.25,613.25,64.01,64.01,398.25,59.5,450.5,544.0,518.0,64.425,66.015,606.5,657.75,1.988,1.913,77.982,55.55,75.384,2.328,422.896,420.679,567.0,1.998,60.42,60.89,61.54
2025-05-28,642.5,65.465,2.0481,2.0107,1.9932,2.0042,671.5,540.25,625.75,63.79,63.79,416.75,59.28,455.75,545.5,518.5,65.655,67.245,618.25,666.25,2.0007,1.9082,77.737,56.39,75.266,2.23945,429.432,429.8,562.75,2.0007,62.1,61.84,62.44
2025-05-29,639.5,64.76,2.0082,1.9772,1.9622,1.9619,670.0,530.0,618.0,65.33,65.33,410.5,60.82,450.0,544.0,514.0,64.915,66.505,607.25,658.0,1.9643,1.8608,79.442,55.52,75.688,2.2172,439.993,435.394,569.75,1.9885,61.39,60.94,61.57
2025-05-30,630.0,63.91,1.9829,1.9526,1.9401,1.9376,657.0,523.5,613.25,63.845,63.845,400.25,59.335,437.5,542.0,511.0,64.045,65.64,597.75,646.25,1.9354,1.8429,77.277,55.37,74.635,2.1951,425.902,421.757,559.25,1.9776,61.8,60.79,61.41
2025-06-02,639.75,66.78,2.007,1.9875,1.9525,1.9675,672.5,532.5,620.25,64.04,64.06,407.25,59.53,442.25,544.5,513.5,66.93,68.245,610.5,656.75,2.0145,1.8845,78.741,57.3,75.51,2.18375,415.63,415.235,562.0,2.0075,63.47,62.52,63.09
2025-06-03,648.0,67.88,2.0599,2.0238,1.9088,1.9863,672.25,537.5,635.0,64.24,64.52,415.5,59.73,459.25,540.75,508.75,67.995,69.325,623.25,669.25,2.0699,1.9424,78.428,58.26,75.68,2.21005,421.085,424.756,562.25,2.0363,64.46,63.41,64.06
2025-06-04,635.0,66.5,2.0251,1.9665,1.874,1.9415,668.0,525.0,627.0,64.65,64.74,401.0,60.14,453.25,544.0,512.0,66.7,67.91,615.0,658.25,2.0151,1.8851,79.43,57.62,76.025,2.199,431.566,434.249,563.25,1.9815,63.74,62.85,63.47
2025-06-05,640.0,67.25,2.047,1.9779,1.9979,1.9679,676.5,533.25,640.5,64.05,64.16,407.0,59.54,456.0,539.0,507.0,67.505,68.675,623.5,667.5,2.0395,1.912,78.762,58.13,75.357,2.2179,432.857,436.372,557.25,2.0079,64.66,63.37,64.02
2025-06-06,640.25,68.165,2.0828,1.9943,2.0118,1.9793,674.5,538.25,641.0,64.44,64.44,408.5,59.93,462.0,536.0,504.0,68.43,69.56,638.5,672.75,2.0353,1.946,79.21,59.25,75.851,2.2418,427.521,432.479,560.5,2.0143,65.67,64.58,65.18
2025-06-09,653.5,68.895,2.0989,2.0277,1.9552,1.9752,679.75,543.25,646.75,65.8,65.8,409.0,61.3,466.25,557.5,526.5,69.205,70.27,651.5,680.5,2.0564,1.9534,80.704,59.88,76.759,2.2602,431.004,434.745,568.0,2.0277,66.45,65.29,65.84
2025-06-10,661.75,69.675,2.0966,2.0155,1.998,1.963,688.5,551.25,653.5,66.85,66.85,417.5,62.35,462.25,540.0,511.0,70.125,71.16,646.5,689.0,2.0516,1.9441,81.02,59.63,78.025,2.253,437.376,440.307,573.25,2.0243,66.42,64.98,65.53
2025-06-11,654.5,69.67,2.1618,2.1268,2.0168,2.0443,688.75,556.5,651.5,66.62,66.62,417.75,62.12,460.75,543.25,513.25,69.815,70.925,642.75,687.25,2.0653,2.0203,80.835,62.68,77.652,2.2768,436.978,432.668,572.95,2.1118,69.32,68.15,68.65
2025-06-12,656.75,70.865,2.1537,2.0954,2.0079,2.0179,703.75,565.25,661.75,68.6,68.73,427.25,64.1,463.0,545.0,515.0,71.005,72.115,645.25,697.25,2.1237,2.0087,83.06,62.44,79.484,2.3279,451.456,446.849,584.8,2.0867,69.27,68.04,68.53
2025-06-13,696.5,75.185,2.3212,2.1751,2.0576,2.1026,726.0,588.0,701.0,72.5,72.78,447.25,68.0,484.75,550.0,520.0,75.225,76.69,681.0,742.0,2.2287,2.1637,86.531,67.26,83.384,2.4126,471.691,474.487,620.45,2.1626,74.46,72.98,73.32
2025-06-16,701.0,73.615,2.3583,2.1549,2.1199,2.0949,718.0,579.0,701.5,72.85,73.15,444.75,68.35,483.0,563.0,533.0,73.74,74.82,683.0,743.25,2.2633,2.1733,88.176,66.11,83.072,2.4049,482.242,483.653,626.2,2.1587,73.08,71.77,72.13
2025-06-17,749.5,77.385,2.4676,2.2069,2.1719,2.1444,725.5,602.0,748.5,73.655,73.655,468.0,69.15,493.0,564.0,534.0,77.54,78.665,729.0,792.75,2.3751,2.2911,89.345,69.21,83.766,2.4569,482.691,486.744,626.55,2.2082,76.03,74.84,75.09
2025-06-18,756.0,77.045,2.4999,2.2198,2.2011,2.1836,738.5,595.0,761.0,75.53,75.71,461.25,71.02,491.75,576.75,546.75,77.205,78.265,733.25,793.5,2.3884,2.3224,92.42,69.31,85.482,2.4036,487.795,487.226,632.875,2.2373,76.38,75.14,75.18
2025-06-19,825.75,80.595,,,,,761.75,619.75,828.0,76.9,76.91,488.75,72.4,505.25,573.25,543.25,80.775,81.85,795.25,843.25,,,95.478,,85.973,,489.0,485.273,642.375,,,,
2025-06-20,785.5,78.155,2.5043,2.2255,2.1895,2.207,756.75,603.5,788.0,76.81,77.32,475.25,72.31,493.0,579.0,549.0,78.275,79.475,761.0,800.25,2.3968,2.3236,94.739,69.18,88.132,2.4245,484.465,479.116,647.125,2.258,75.73,74.93,74.83
2025-06-23,771.75,77.655,2.3181,2.0991,2.0757,2.0857,759.25,603.5,771.0,75.72,75.82,467.25,71.2,506.0,567.0,536.0,77.73,79.105,754.5,786.5,2.2882,2.1657,91.85,63.73,88.057,2.2941,481.194,476.822,641.875,2.1416,69.61,69.62,69.36
2025-06-24,689.75,69.14,2.2251,1.9759,1.9657,1.9582,692.25,543.0,689.0,68.76,68.83,417.75,64.23,472.0,554.5,525.0,69.2,70.82,678.75,710.0,2.2446,2.0721,84.711,59.6,81.367,2.2059,436.473,430.897,586.25,2.0134,65.42,65.38,65.37
2025-06-25,704.5,69.215,2.2306,2.0285,1.9535,1.9499,684.75,539.75,703.75,67.81,67.81,420.25,63.28,469.25,553.0,523.0,69.255,71.075,693.0,718.5,2.2915,2.0665,85.54,60.09,78.844,2.206,429.689,423.929,579.25,2.011,65.64,66.11,65.82
2025-06-26,714.5,69.815,2.2601,2.0352,1.9827,1.9628,683.75,538.0,713.75,67.6,67.6,425.25,63.07,464.0,552.0,522.0,69.835,71.8,702.25,720.5,2.3248,2.096,84.96,59.95,77.911,2.20645,429.736,427.608,568.25,2.0277,66.36,65.24,65.44
2025-06-27,696.75,69.01,2.2122,2.0294,1.9794,1.9498,669.75,531.25,696.75,68.44,68.46,414.0,63.91,460.75,555.0,525.0,69.035,71.245,682.0,702.25,2.1909,2.0259,85.606,60.1,77.635,2.2169,422.997,418.452,569.75,2.0244,66.5,65.52,65.64
2025-06-30,692.25,67.96,2.2338,1.9821,1.9871,1.9546,673.0,530.0,693.25,68.755,69.21,411.5,64.25,460.0,517.0,487.0,67.975,70.465,684.25,706.25,2.2263,2.0638,84.828,59.76,76.929,2.2196,424.685,419.668,573.25,2.0271,65.9,65.11,65.22
2025-07-01,712.25,68.665,2.2769,2.0753,2.0103,1.9828,675.5,533.75,710.25,68.15,68.22,409.75,63.65,453.0,521.75,493.75,68.7,71.05,697.5,713.0,2.3769,2.0919,84.569,60.56,77.751,2.2403,413.629,404.486,570.25,2.0578,65.34,65.45,65.76
2025-07-02,727.5,69.755,2.3467,2.0879,2.0079,1.9954,686.75,540.0,726.0,68.6,68.7,414.5,64.1,447.75,515.75,487.75,69.78,72.135,712.75,728.25,2.4817,2.1527,85.535,62.67,78.48,2.2604,416.819,407.629,572.5,2.0729,67.8,67.45,67.85
2025-07-03,740.75,71.205,2.3223,2.0236,1.9911,1.9961,691.75,540.5,737.5,69.605,69.78,417.0,65.1,452.0,523.25,497.25,71.84,73.22,726.25,733.25,2.4398,2.1148,85.951,62.33,78.959,2.2561,419.435,408.49,576.375,2.0661,67.95,67.0,67.45
2025-07-04,758.75,70.75,,,,,698.5,542.25,755.5,69.56,69.77,417.25,65.06,455.25,524.5,499.5,71.26,72.665,746.0,747.0,,,85.389,,79.145,,418.69,408.054,578.375,,,,
2025-07-07,734.25,71.41,2.3671,2.1147,2.1322,2.036,698.5,550.25,731.0,69.44,69.71,422.25,64.94,459.25,525.0,501.0,71.88,73.305,735.5,738.5,2.4911,2.1536,86.875,63.21,78.51,2.2897,416.868,406.849,577.25,2.091,68.43,67.93,68.43
2025-07-08,754.75,71.945,2.39,2.13,2.155,2.0675,708.25,563.25,751.5,70.455,70.89,430.25,65.95,467.0,526.5,502.5,72.65,74.085,718.5,745.75,2.4913,2.1738,86.268,63.57,78.357,2.315,425.7,416.259,586.5,2.125,68.13,68.33,68.87
2025-07-09,751.0,72.425,2.3617,2.1329,2.1679,2.0654,719.5,561.75,747.75,71.8,72.17,433.0,67.3,466.5,529.0,507.0,73.185,74.63,709.0,738.0,2.4592,2.1492,88.69,63.69,79.747,2.3179,432.432,421.193,598.5,2.1304,68.32,68.38,68.89
2025-07-10,746.25,70.455,2.336,2.1124,2.1024,2.0299,707.0,549.75,743.0,71.25,71.88,429.0,66.75,467.25,533.5,512.5,71.56,72.285,711.25,732.25,2.4335,2.1422,88.688,62.0,78.552,2.2524,430.56,419.007,591.0,2.0899,66.6,66.57,67.07
2025-07-11,777.75,72.44,2.4049,2.157,2.137,2.062,707.25,559.75,763.75,70.05,70.36,432.5,65.55,467.5,524.0,503.0,73.175,74.07,734.25,760.25,2.4774,2.2074,86.816,63.83,77.643,2.2595,415.509,404.326,586.0,2.1183,68.53,68.45,68.95
2025-07-14,761.75,71.36,2.3585,2.0929,2.0854,2.0404,706.25,552.5,747.0,72.19,72.59,423.0,67.7,462.0,520.75,499.75,71.94,72.66,704.5,747.0,2.4198,2.1648,89.689,62.46,79.306,2.2154,413.908,403.376,597.0,2.0867,67.01,66.98,67.48
2025-07-15,761.75,71.21,2.3727,2.0711,2.0696,2.0446,702.0,552.75,749.0,70.1,70.35,419.0,65.6,463.0,515.0,494.0,71.585,72.315,708.0,745.75,2.4352,2.1867,86.351,62.03,76.98,2.2196,410.218,398.454,583.5,2.0946,66.23,66.52,67.05
2025-07-16,733.5,69.97,2.3627,2.074,2.039,2.0165,692.75,546.75,725.5,69.89,70.06,414.5,65.39,459.75,509.0,488.0,70.105,71.285,695.0,733.5,2.4215,2.1622,86.914,61.78,77.364,2.194,411.479,398.256,580.75,2.0578,65.92,66.38,66.79
2025-07-17,746.5,70.86,2.4321,2.0916,2.0654,2.0429,697.0,549.5,746.75,69.555,69.89,427.5,65.05,457.5,505.0,485.0,71.02,72.245,716.25,757.25,2.4946,2.2372,87.39,62.78,77.274,2.1904,408.728,394.844,574.25,2.0891,66.94,67.54,67.89
2025-07-18,756.75,71.11,2.428,2.092,2.0484,2.0259,700.0,549.0,765.25,70.785,71.25,427.0,66.28,452.25,498.5,479.0,71.275,72.56,731.25,771.25,2.473,2.2083,91.294,62.52,77.663,2.2434,415.532,402.422,576.25,2.0633,66.26,67.34,67.6
2025-07-21,749.75,70.555,2.4767,2.0756,2.0444,2.0069,693.0,546.75,758.25,70.78,70.98,424.0,66.27,441.0,480.5,464.0,70.56,71.625,736.0,777.0,2.5292,2.2411,89.255,62.29,76.758,2.1919,416.064,404.993,572.75,2.0406,65.93,67.2,67.31
2025-07-22,728.0,69.825,2.4218,2.0469,2.0169,1.9749,684.5,537.25,736.5,70.52,70.7,431.0,66.1,434.0,461.25,444.75,69.85,70.93,721.25,752.25,2.4818,2.166,90.037,61.43,76.112,2.1619,412.172,401.48,566.25,2.0144,64.72,66.21,66.31
2025-07-23,723.75,69.745,2.419,2.0756,2.0363,1.9963,681.5,542.25,732.25,70.42,70.52,427.5,66.16,441.0,480.0,463.0,70.215,70.66,710.75,741.75,2.4528,2.1565,88.418,61.47,74.677,2.1431,410.192,398.709,566.875,2.0306,65.25,66.36,66.4
2025-07-24,716.25,70.7,2.3841,2.0479,2.0092,1.9867,691.0,551.25,724.75,71.17,71.33,437.75,66.82,447.0,477.0,460.0,71.43,71.78,712.0,733.5,2.4187,2.1412,88.679,62.37,76.657,2.1704,415.803,401.263,574.375,2.0179,66.22,67.23,67.32
2025-07-25,724.25,69.395,2.3749,2.0408,1.9633,1.977,686.25,556.25,732.75,71.79,71.91,426.25,67.33,441.75,462.0,446.0,70.415,70.875,720.75,743.25,2.4091,2.1316,88.032,61.45,76.765,2.1583,417.553,403.342,580.625,2.0058,64.92,66.11,66.23
2025-07-28,720.0,70.255,2.3966,2.0621,2.0596,2.0252,687.25,569.0,721.5,71.11,71.28,427.75,66.67,449.75,466.75,450.25,71.29,71.79,712.5,735.25,2.4336,2.1486,87.129,62.52,76.251,2.2421,412.927,398.32,579.0,2.0421,66.05,66.71,67.11
2025-07-29,728.0,71.475,2.4405,2.1222,2.1309,2.0997,694.5,578.75,717.75,72.5,72.5,431.5,68.18,444.25,470.5,453.5,72.535,73.055,720.75,732.5,2.4791,2.1916,88.345,65.01,77.907,2.3109,416.52,403.32,589.5,2.1184,68.57,69.21,69.64
2025-07-30,724.5,73.645,2.41,2.1571,2.1671,2.1441,715.75,591.5,718.0,74.95,74.95,440.5,70.36,451.25,473.0,456.0,74.67,75.295,718.75,738.5,2.4406,2.1606,89.239,65.8,79.918,2.3371,426.252,411.335,608.375,2.1421,69.8,70.0,70.4
2025-07-31,719.25,72.71,2.3909,2.1139,2.1239,2.0889,716.75,585.25,715.0,75.25,75.25,431.25,71.11,446.75,510.0,492.5,73.685,74.375,710.5,735.75,2.4059,2.1409,90.526,65.03,81.168,2.2739,424.687,410.547,610.625,2.1089,69.46,69.26,69.62
2025-08-01,692.25,71.39,2.2974,2.0811,2.0336,2.0461,699.25,568.0,689.25,73.75,73.75,421.5,69.61,439.25,507.0,485.0,72.305,73.045,686.5,710.25,2.3099,2.0649,89.358,63.21,79.779,2.2186,426.986,412.647,604.375,2.0611,67.31,67.33,67.64
2025-08-04,696.5,70.83,2.3121,2.0847,2.0022,2.0335,691.5,566.0,694.25,71.19,71.19,417.75,67.05,433.5,494.0,469.0,71.6,72.345,691.5,715.0,2.3276,2.0676,86.198,62.21,77.539,2.2072,418.117,404.177,584.375,2.0472,66.07,66.29,66.64
2025-08-05,678.5,69.39,2.2402,2.0578,2.009,2.014,684.75,558.75,679.25,70.33,70.36,415.75,66.19,436.0,497.0,473.0,70.115,70.815,675.5,701.5,2.2377,2.0102,87.046,61.06,77.291,2.1965,419.185,406.185,583.625,2.0428,64.71,65.16,65.51
2025-08-06,690.75,69.585,2.2528,2.0604,2.0079,2.0129,690.5,561.25,693.75,70.35,70.35,416.5,66.2,435.5,495.5,472.5,70.4,70.93,686.75,713.25,2.2503,2.0278,85.632,60.29,77.412,2.1954,420.135,407.538,581.625,2.0404,63.61,64.35,64.75
2025-08-07,679.25,67.74,2.2668,2.045,2.01,2.0,689.0,557.0,683.0,69.32,69.32,414.5,65.17,428.0,490.25,465.25,68.67,69.205,674.5,701.0,2.2668,2.0218,84.447,59.83,76.25,2.2175,417.294,403.784,570.75,2.0213,63.73,63.88,64.28
2025-08-08,685.25,67.865,2.2768,2.0499,2.0211,2.0036,688.0,558.75,689.0,68.5,68.51,408.25,64.35,432.75,494.0,471.0,68.735,69.285,680.5,705.25,2.2693,2.0343,84.495,59.95,76.264,2.1811,416.142,402.291,570.5,2.0299,63.72,63.88,64.33
2025-08-11,679.0,68.035,2.2923,2.0516,2.0041,1.9929,687.0,557.5,685.25,68.03,68.03,409.75,63.9,431.75,485.0,460.0,68.505,69.37,674.0,700.0,2.281,2.0535,83.339,60.06,76.629,2.1716,405.163,392.529,567.5,2.0029,63.8,63.96,64.46
2025-08-12,670.75,67.55,2.2428,2.0544,1.9794,1.9907,692.5,551.5,674.5,68.5,68.5,406.5,64.4,437.5,486.25,461.25,68.06,68.87,664.5,696.0,2.2041,2.0066,84.551,59.4,77.651,2.1694,409.87,396.84,570.0,2.0069,62.62,63.17,63.68
2025-08-13,659.5,66.87,2.2453,2.0454,1.9654,1.9729,683.5,544.5,665.0,67.39,67.39,400.0,63.3,437.75,484.75,460.25,67.31,68.14,653.25,685.25,2.1928,2.0053,82.829,59.09,76.944,2.1454,402.323,388.914,563.5,1.9879,62.26,62.65,63.44
2025-08-14,663.0,68.195,2.2393,2.0992,2.0092,2.0142,687.75,550.0,665.25,67.7,67.7,400.75,63.6,442.75,485.0,462.0,68.575,69.425,657.5,689.0,2.1845,2.0045,82.891,60.43,77.38,2.3592,402.073,388.007,570.0,2.0392,63.51,63.96,64.71
2025-08-15,666.25,67.82,2.2313,2.04,1.9725,1.9725,692.25,553.5,668.0,68.195,68.195,396.5,64.1,439.0,489.75,467.75,68.235,69.055,668.75,690.75,2.195,2.005,82.185,59.34,77.955,2.2925,402.705,387.718,571.375,1.9875,62.34,62.8,63.56
2025-08-18,656.5,67.36,2.2441,2.0732,2.0037,2.0002,686.25,551.0,660.0,67.65,67.65,390.25,63.77,427.0,492.25,469.25,67.63,68.53,644.0,687.5,2.2103,2.0046,81.934,60.13,76.82,2.3187,401.868,386.581,571.0,2.0119,62.63,63.42,64.32
2025-08-19,671.25,67.28,2.2624,2.0652,2.049,2.004,686.0,552.0,676.75,68.04,68.04,386.75,64.15,426.25,490.0,466.0,67.525,68.425,657.75,700.25,2.1611,2.0048,82.359,59.11,76.494,2.149,398.254,382.719,574.25,2.0152,62.02,62.35,63.21
2025-08-20,682.5,67.71,2.3021,2.1016,2.2983,2.0558,692.5,558.75,687.75,68.8,68.8,388.25,64.9,431.25,494.0,470.5,67.86,68.86,668.25,714.0,2.0996,2.043,83.662,59.98,77.942,2.3783,402.078,386.523,575.5,2.0566,62.97,63.21,64.03
2025-08-21,692.25,68.105,2.3526,2.1485,2.2997,2.0822,709.5,563.0,696.0,69.66,69.72,387.25,65.75,439.25,495.0,471.0,68.445,69.455,678.25,724.5,2.2401,2.0822,84.018,60.77,79.093,2.5297,402.379,387.33,584.5,2.0922,63.69,63.92,64.77
2025-08-22,693.5,68.27,2.3331,2.1263,2.154,2.0723,707.75,564.25,696.75,69.9,69.98,387.25,66.0,441.0,494.0,470.0,68.485,69.645,680.25,722.75,2.2781,2.069,84.804,60.87,79.674,2.5285,403.327,390.369,586.5,2.0038,63.61,64.06,64.96
2025-08-25,,,2.3645,2.1442,2.1742,2.0733,,,,70.0,70.0,,64.34,,502.75,478.75,,,,,2.2927,2.1127,85.643,62.08,79.224,2.3617,410.965,398.477,592.25,2.0057,64.83,65.3,66.4
2025-08-26,687.25,67.47,2.288,2.1097,2.1147,2.0536,697.5,567.25,690.5,70.35,70.38,386.25,64.66,444.0,502.0,477.5,67.7,69.225,675.5,722.5,2.2272,2.0472,85.313,60.1,79.065,2.5397,409.978,396.479,600.0,1.9647,62.69,63.25,64.19
2025-08-27,691.25,67.41,2.3003,2.1082,2.0832,2.0677,696.0,566.75,691.25,69.25,69.25,385.0,63.55,447.0,496.75,473.75,67.54,69.125,674.0,714.25,2.2365,2.054,83.812,60.96,77.676,2.4807,404.771,392.059,590.625,1.9532,63.66,64.15,65.02
2025-08-28,691.0,67.595,2.3161,2.1702,2.1452,2.1141,695.25,568.0,689.25,69.7,69.7,387.5,63.94,446.25,496.5,473.5,67.635,69.435,675.0,715.25,2.2544,2.0781,83.926,61.46,78.458,2.4502,406.382,392.994,593.625,1.9827,63.83,64.6,65.51
2025-08-29,690.5,67.58,2.2798,2.1314,2.0189,2.0614,699.5,566.75,692.75,70.5,70.5,389.25,64.56,445.0,500.25,476.25,67.59,69.635,671.75,714.25,2.1798,2.0398,84.565,60.93,79.257,2.3539,414.769,400.773,597.75,1.9614,62.99,64.01,64.97
2025-09-01,701.0,68.905,,,,,706.5,562.0,703.75,70.79,70.79,393.75,63.8,450.5,513.75,487.75,68.98,70.51,681.75,717.0,,,84.42,,79.485,,411.075,398.541,595.75,,,,
2025-09-02,720.0,69.36,2.3844,2.2153,2.0928,2.1253,728.0,568.0,723.5,71.71,71.71,392.5,64.84,456.0,520.0,494.0,69.51,71.04,700.5,729.75,2.2844,2.1394,86.035,61.51,80.822,2.4278,413.75,400.98,600.75,2.0553,64.95,65.59,66.67
2025-09-03,723.0,67.555,2.3659,2.1795,2.042,2.087,722.5,562.25,729.75,71.54,71.54,381.25,64.77,455.75,522.5,495.5,68.02,69.555,704.5,726.25,2.2709,2.1209,87.716,59.98,80.781,2.412,409.903,396.426,603.75,2.017,63.6,63.97,65.12
2025-09-04,711.5,67.135,2.3357,2.1045,2.0095,2.077,724.0,563.5,715.75,69.48,69.48,378.5,62.81,457.25,522.0,496.0,67.625,69.155,696.0,716.25,2.2507,2.1019,86.106,59.36,79.244,2.4095,399.321,387.166,592.25,1.967,62.99,63.48,64.54
